filename,original_filename,new_filename,style_cd,style_category,ring_type,cstone_shape,chain_type,metal_color,metal_type,gender,collection,is_set,earring_type,stud_subtype,setting,diameter,hoop_subtype,image_url,tagger,comments,cant_view_image,view,center_setting,side_setting
R11578_3.jpg,R11578_3.jpg,,R11578,RING,WEDDING,,,P,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11578_3.jpg,,,False,FRONT,,
R10946_3.jpg,R10946_3.jpg,,R10946,RING,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10946_3.jpg,,CAD IMAGE,False,BACK,Prong,Prong
R685910KW_1.jpg,R685910KW_1.jpg,,R685910KW,RING,,ROUND,,W,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R685910KW_1.jpg,,,False,PRIMARY,6-prong,
NN006810KW_1.jpg,NN006810KW_1.jpg,,NN006810KW,NECKLACE,,ROUND,,W,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/NN006810KW_1.jpg,,Render image,False,PRIMARY,Prong,Prong
E2310_1.jpg,E2310_1.jpg,,E2310,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2310_1.jpg,,RENDER IMAGE,False,TOP-SIDE,,
P4930_1.jpg,P4930_1.jpg,,P4930,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P4930_1.jpg,,,False,PRIMARY,Prong,
R16408SSYVCZ_1.jpg,R16408SSYVCZ_1.jpg,,R16408SSYVCZ,RING,BRIDAL,PEAR,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16408SSYVCZ_1.jpg,,,False,PRIMARY,3-prong,4-prong
E2902_4.jpg,E2902_4.jpg,,E2902,EARRING,,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2902_4.jpg,,,False,TOP-SIDE,4-prong,
P3724_1.jpg,P3724_1.jpg,,P3724,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3724_1.jpg,,,False,PRIMARY,4-prong,
R2758W_1.jpg,R2758W_1.jpg,,R2758W,RING,ENGAGEMENT,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2758W_1.jpg,,,False,PRIMARY,4-prong,
LP1030_2.jpg,LP1030_2.jpg,,LP1030,PENDANT,,EMERALD,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/LP1030_2.jpg,,,False,PRIMARY,4-prong,4-prong
R10830_2.jpg,R10830_2.jpg,,R10830,RING,FASHION,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10830_2.jpg,,,False,FRONT,,
R16229_1.jpg,R16229_1.jpg,,R16229,RING,BRIDAL,OVAL,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16229_1.jpg,,,False,PRIMARY,4-prong,4-prong
E3716_2.jpg,E3716_2.jpg,,E3716,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3716_2.jpg,,,False,TOP,4-prong,4-prong
E2616_2.jpg,E2616_2.jpg,,E2616,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2616_2.jpg,,,False,TOP-SIDE,2-prong,
R12802_1.jpg,R12802_1.jpg,,R12802,RING,GENTS,ROUND,,Y,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12802_1.jpg,,,False,PRIMARY,Prong,4-prong
R10647_4.jpg,R10647_4.jpg,,R10647,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10647_4.jpg,,black diamond ,False,TOP,4-prong,4-prong
R11542_2.jpg,R11542_2.jpg,,R11542,RING,WEDDING,OVAL,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11542_2.jpg,,,False,PRIMARY,4-prong,4-prong
R13267_1.jpg,R13267_1.jpg,,R13267,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13267_1.jpg,,,False,PRIMARY,4-prong,4-prong
R11312_2.jpg,R11312_2.jpg,,R11312,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11312_2.jpg,,,False,PRIMARY,6-prong,4-prong
N803_1.jpg,N803_1.jpg,,N803,NECKLACE,,,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N803_1.jpg,,CAD IMAGE,False,SCALE,Prong,Prong
R2621W_1.jpg,R2621W_1.jpg,,R2621W,RING,,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2621W_1.jpg,,,False,PRIMARY,4-prong,4-prong
LR1169SSCZ_1.jpg,LR1169SSCZ_1.jpg,,LR1169SSCZ,RING,ANNIVERSARY,EMERALD,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/LR1169SSCZ_1.jpg,,,False,PRIMARY,4-prong,4-prong
N991_2.jpg,N991_2.jpg,,N991,NECKLACE,,ROUND,CABLE CHAIN,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N991_2.jpg,,,False,PRIMARY,,4-prong
E4282_2.jpg,E4282_2.jpg,,E4282,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4282_2.jpg,,,False,TOP,,4-prong
P4404_1.jpg,P4404_1.jpg,,P4404,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P4404_1.jpg,,,False,PRIMARY,4-prong,4-prong
R14615_1.jpg,R14615_1.jpg,,R14615,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14615_1.jpg,,,False,PRIMARY,Prong,Prong
P2545_1.jpg,P2545_1.jpg,,P2545,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2545_1.jpg,,,False,,4-prong,4-prong
R5632_6.jpg,R5632_6.jpg,,R5632,RING,BRIDAL,PRINCESS,,Y,14KT,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R5632_6.jpg,,,False,PRIMARY,4-prong,
E5349_1.jpg,E5349_1.jpg,,E5349,EARRING,,PRINCESS,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E5349_1.jpg,,,False,TOP-SIDE,4-prong,
E2542_2.jpg,E2542_2.jpg,,E2542,EARRING,,ROUND,,W,SILV,LADIES,,False,Hoop,,,0.5,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2542_2.jpg,,,False,TOP-SIDE,,4-prong
R12565_1.jpg,R12565_1.jpg,,R12565,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12565_1.jpg,,,False,PRIMARY,4-prong,
R15391_1.jpg,R15391_1.jpg,,R15391,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15391_1.jpg,,,False,PRIMARY,4-prong,
B2666_1.jpg,B2666_1.jpg,,B2666,BRACELET,,ROUND,ROPE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2666_1.jpg,,,False,PRIMARY,4-prong,
R14944_1.jpg,R14944_1.jpg,,R14944,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14944_1.jpg,,,False,TOP,4-prong,4-prong
R9324_3.jpg,R9324_3.jpg,,R9324,RING,,ROUND,,3,STER,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R9324_3.jpg,,,False,PRIMARY,4-prong,
N1255_3.jpg,N1255_3.jpg,,N1255,NECKLACE,,ROUND,,BR,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1255_3.jpg,,,False,FULL,4-prong,
R11086_1.jpg,R11086_1.jpg,,R11086,RING,GENTS,ROUND,,W,SILV,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11086_1.jpg,,,False,3/4,Invisible,
N1354_1.jpg,N1354_1.jpg,,N1354,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1354_1.jpg,,,False,PRIMARY,Prong,Prong
E5441_1.jpg,E5441_1.jpg,,E5441,EARRING,,ROUND,,Y,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E5441_1.jpg,,,False,FRONT,6-prong,2-prong
R15321_1.jpg,R15321_1.jpg,,R15321,RING,ENGAGEMENT,OVAL,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15321_1.jpg,,,False,TOP,4-prong,4-prong
P3704SSYVCZ_1.jpg,P3704SSYVCZ_1.jpg,,P3704SSYVCZ,PENDANT,,ROUND,,T,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3704SSYVCZ_1.jpg,,,False,PRIMARY,4-prong,4-prong
P2980_2.jpg,P2980_2.jpg,,P2980,PENDANT,,ROUND,ROLO CHAIN,YV,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2980_2.jpg,, $ MENS PENDNAT,False,PRIMARY,Prong,Prong
R13057_3.jpg,R13057_3.jpg,,R13057,RING,BRIDAL,"PEAR, BAGUETTE",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13057_3.jpg,,,False,SIDE,3-prong,Channel
R15035_2.jpg,R15035_2.jpg,,R15035,RING,WEDDING,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15035_2.jpg,,,False,PRIMARY,,4-prong
R9766_1.jpg,R9766_1.jpg,,R9766,RING,GENTS,ROUND,,T,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R9766_1.jpg,,,False,PRIMARY,Channel,Channel
N1352_1.jpg,N1352_1.jpg,,N1352,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1352_1.jpg,,,False,PRIMARY,,4-prong
E3417_1.jpg,E3417_1.jpg,,E3417,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3417_1.jpg,,,False,,,4-prong
PP0752SSYVCZ_1.jpg,PP0752SSYVCZ_1.jpg,,PP0752SSYVCZ,PENDANT,,"ROUND, BAGUETTE",CABLE CHAIN,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/PP0752SSYVCZ_1.jpg,,,False,PRIMARY,4-prong,4-prong
R10434_2.jpg,R10434_2.jpg,,R10434,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10434_2.jpg,,,False,FRONT,,4-prong
N1876_1.jpg,N1876_1.jpg,,N1876,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1876_1.jpg,,,False,PRIMARY,,4-prong
R6861_1.jpg,R6861_1.jpg,,R6861,RING,ENGAGEMENT,ROUND,,T,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R6861_1.jpg,,,False,3/4,Prong,4-prong
P2928_2.jpg,P2928_2.jpg,,P2928,PENDANT,,ROUND,ROUND WHEAT CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2928_2.jpg,,,False,SIDE,4-prong,4-prong
R13727_1.jpg,R13727_1.jpg,,R13727,RING,WEDDING,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13727_1.jpg,,,False,TOP,,4-prong
BG2033_2.jpg,BG2033_2.jpg,,BG2033,BANGLE,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bangles/BG2033_2.jpg,,RENDER IMAGE,False,SIDE,,
E4660_3.jpg,E4660_3.jpg,,E4660,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4660_3.jpg,,,False,SIDE,Prong,4-prong
LR1024_4.jpg,LR1024_4.jpg,,LR1024,RING,,,,Y,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/LR1024_4.jpg,,,False,3/4,,
B2281SSPVCZ_1.jpg,B2281SSPVCZ_1.jpg,,B2281SSPVCZ,BRACELET,,ROUND,,P,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2281SSPVCZ_1.jpg,,,False,PRIMARY,4-prong,
B2382_1.jpg,B2382_1.jpg,,B2382,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2382_1.jpg,,,False,PRIMARY,2-prong,4-prong
R11737_1.jpg,R11737_1.jpg,,R11737,RING,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11737_1.jpg,,CAD IMAGE,False,BACK,Prong,Prong
P2934_2.jpg,P2934_2.jpg,,P2934,PENDANT,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2934_2.jpg,,,False,PRIMARY,,4-prong
P4804_1.jpg,P4804_1.jpg,,P4804,PENDANT,,ROUND,,YV,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P4804_1.jpg,,,False,PRIMARY,Prong,4-prong
P3736_1.jpg,P3736_1.jpg,,P3736,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3736_1.jpg,,,False,PRIMARY,,4-prong
EE034410PK_1.jpg,EE034410PK_1.jpg,,EE034410PK,EARRING,,ROUND,,PW,10KT,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/EE034410PK_1.jpg,,BLACK DIAMOND,False,TOP-3/4,4-prong,
BG2199_1.jpg,BG2199_1.jpg,,BG2199,BANGLE,,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bangles/BG2199_1.jpg,,,False,PRIMARY,,4-prong
N1228_1.jpg,N1228_1.jpg,,N1228,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1228_1.jpg,,,False,PRIMARY,Prong,
R13935_1.jpg,R13935_1.jpg,,R13935,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13935_1.jpg,,,False,PRIMARY,4-prong,Prong
LR13524_1.jpg,LR13524_1.jpg,,LR13524,RING,ENGAGEMENT,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/LR13524_1.jpg,,,False,TOP,4-prong,2-prong
R15276_1.jpg,R15276_1.jpg,,R15276,RING,GENTS,ROUND,,W,SILV,GENTS,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15276_1.jpg,,,False,PRIMARY,Invisible,
B2566_2.jpg,B2566_2.jpg,,B2566,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2566_2.jpg,,,False,O,,4-prong
P4628_1.jpg,P4628_1.jpg,,P4628,PENDANT,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P4628_1.jpg,,,False,PRIMARY,4-prong,3-prong
R10611_1.jpg,R10611_1.jpg,,R10611,RING,ENGAGEMENT,ROUND,,PW,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10611_1.jpg,,,False,PRIMARY,4-prong,
R10739_4.jpg,R10739_4.jpg,,R10739,RING,WEDDING,ROUND,,PW,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10739_4.jpg,,,False,3/4,4-prong,
P2613_1.jpg,P2613_1.jpg,,P2613,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2613_1.jpg,,,False,PRIMARY,Prong,4-prong
R17195_1.jpg,R17195_1.jpg,,R17195,RING,BRIDAL,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R17195_1.jpg,,PLAIN BAND,False,PRIMARY,,
E3001_2.jpg,E3001_2.jpg,,E3001,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3001_2.jpg,,,False,TOP-SIDE,,4-prong
R12153_2.jpg,R12153_2.jpg,,R12153,RING,FASHION,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12153_2.jpg,,CAD IMAGE,False,SIDE,Prong,Prong
B1755Y_1.jpg,B1755Y_1.jpg,,B1755Y,BRACELET,,ROUND,,Y,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B1755Y_1.jpg,,,False,FULL,Prong,
R14616_1.jpg,R14616_1.jpg,,R14616,RING,ENGAGEMENT,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14616_1.jpg,,,False,PRIMARY,4-prong,4-prong
R16427_3.jpg,R16427_3.jpg,,R16427,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16427_3.jpg,,,False,3/4,4-prong,Channel
R14509_1.jpg,R14509_1.jpg,,R14509,RING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14509_1.jpg,,,False,PRIMARY,3-prong,
R784210KY_1.jpg,R784210KY_1.jpg,,R784210KY,RING,BRIDAL,ROUND,,T,10KT,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R784210KY_1.jpg,,,False,3/4,4-prong,4-prong
B2505SSCZ_1.jpg,B2505SSCZ_1.jpg,,B2505SSCZ,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2505SSCZ_1.jpg,,,False,CLASP,4-prong,
R12009_4.jpg,R12009_4.jpg,,R12009,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12009_4.jpg,,,False,TOP,4-prong,4-prong
E3297_4.jpg,E3297_4.jpg,,E3297,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3297_4.jpg,,,False,TOP-SIDE,Prong,4-prong
R15310_1.jpg,R15310_1.jpg,,R15310,RING,ANNIVERSARY,"OVAL, ROUND",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15310_1.jpg,,,False,TOP,Prong,Prong
R3201W_1.jpg,R3201W_1.jpg,,R3201W,RING,FASHION,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R3201W_1.jpg,,,False,TOP,Prong,4-prong
R10695_1.jpg,R10695_1.jpg,,R10695,RING,WEDDING,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10695_1.jpg,,Render image,False,SIDE,,
N1564_1.jpg,N1564_1.jpg,,N1564,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1564_1.jpg,,,False,PRIMARY,4-prong,
E3145_1.jpg,E3145_1.jpg,,E3145,EARRING,,ROUND,,P,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3145_1.jpg,,,False,FRONT,Prong,Prong
E4201SSPVCZ_1.jpg,E4201SSPVCZ_1.jpg,,E4201SSPVCZ,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4201SSPVCZ_1.jpg,,,False,TOP,Prong,4-prong
R6745W_2.jpg,R6745W_2.jpg,,R6745W,RING,,,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R6745W_2.jpg,,,False,3/4,Prong,
R7637_1.jpg,R7637_1.jpg,,R7637,RING,ANNIVERSARY,ROUND,,YV,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R7637_1.jpg,,,False,3/4,2-prong,Prong
R16079_1.jpg,R16079_1.jpg,,R16079,RING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16079_1.jpg,,,False,PRIMARY,4-prong,
R2844W_1.jpg,R2844W_1.jpg,,R2844W,RING,WEDDING,ROUND,,W,14KT,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2844W_1.jpg,,,False,TOP,Channel,
R743210KYCZ_1.jpg,R743210KYCZ_1.jpg,,R743210KYCZ,RING,BRIDAL,ROUND,,T,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R743210KYCZ_1.jpg,,,False,3/4,4-prong,4-prong
P2563_1.jpg,P2563_1.jpg,,P2563,PENDANT,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2563_1.jpg,,,False,PRIMARY,3-prong,3-prong
R15320_1.jpg,R15320_1.jpg,,R15320,RING,ENGAGEMENT,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15320_1.jpg,,,False,TOP,4-prong,Prong
EE0767_1.jpg,EE0767_1.jpg,,EE0767,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,Other,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/EE0767_1.jpg,,,False,TOP-3/4,4-prong,
B2791_1.jpg,B2791_1.jpg,,B2791,BRACELET,,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2791_1.jpg,,,False,FULL,Prong,Prong
R16635_1.jpg,R16635_1.jpg,,R16635,RING,BRIDAL,OVAL,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16635_1.jpg,,,False,FRONT,4-prong,4-prong
R10406_1.jpg,R10406_1.jpg,,R10406,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10406_1.jpg,,,False,TOP,6-prong,
R8680_1.jpg,R8680_1.jpg,,R8680,RING,ANNIVERSARY,ROUND,,YV,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R8680_1.jpg,,,False,,,Prong
R2854W_1.jpg,R2854W_1.jpg,,R2854W,RING,ENGAGEMENT,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2854W_1.jpg,,,False,,,4-prong
N941_1.jpg,N941_1.jpg,,N941,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N941_1.jpg,,,False,PRIMARY,Prong,
R11538_1.jpg,R11538_1.jpg,,R11538,RING,WEDDING,EMERALD,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11538_1.jpg,,,False,PRIMARY,4-prong,
R2325W_1.jpg,R2325W_1.jpg,,R2325W,RING,BRIDAL,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2325W_1.jpg,,,False,TOP,6-prong,2-prong
R5266WYS_1.jpg,R5266WYS_1.jpg,,R5266WYS,RING,,PRINCESS,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R5266WYS_1.jpg,,,False,TOP,4-prong,
R9667_1.jpg,R9667_1.jpg,,R9667,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R9667_1.jpg,,,False,PRIMARY,4-prong,4-prong
P3065_3.jpg,P3065_3.jpg,,P3065,PENDANT,,ROUND,,BR,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3065_3.jpg,,,False,PRIMARY,2-prong,Prong
N847_1.jpg,N847_1.jpg,,N847,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N847_1.jpg,,,False,FULL,4-prong,4-prong
R8369_1.jpg,R8369_1.jpg,,R8369,RING,,PRINCESS,,YV,,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R8369_1.jpg,,,False,PRIMARY,4-prong,
R12829_1.jpg,R12829_1.jpg,,R12829,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12829_1.jpg,,,False,PRIMARY,4-prong,4-prong
N1763_2.jpg,N1763_2.jpg,,N1763,NECKLACE,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1763_2.jpg,,,False,FULL,4-prong,
E4690_1.jpg,E4690_1.jpg,,E4690,EARRING,,ROUND,,Y,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4690_1.jpg,,,False,TOP,Prong,4-prong
R14408_1.jpg,R14408_1.jpg,,R14408,RING,ENGAGEMENT,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14408_1.jpg,,,False,PRIMARY,4-prong,4-prong
R4411W_1.jpg,R4411W_1.jpg,,R4411W,RING,BRIDAL,PRINCESS,,W,14KT,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R4411W_1.jpg,,,False,PRIMARY,4-prong,
